Therapeutic_Properties,Evidence_Level,Data_Quality_Score,Data_Source,Interaction_ID,Target_Name,Herb_Name,Compound_Name,Ki_nM,Is_Synthetic,IC50_nM,Species,Confidence_Score,Action_Type
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,9f5fbf48914f9d9c,Coagulation factor XII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,9f5fbf48914f9d9c,Coagulation factor XII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,9f5fbf48914f9d9c,Coagulation factor XII,Cinnamon,coumarin,,0,15000.0,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,9f5fbf48914f9d9c,Coagulation factor XII,Cinnamon,coumarin,,0,8300.0,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,9f5fbf48914f9d9c,Coagulation factor XII,Cinnamon,coumarin,,0,42000.0,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,9f5fbf48914f9d9c,Coagulation factor XII,Cinnamon,coumarin,,0,17000.0,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,9f5fbf48914f9d9c,Coagulation factor XII,Cinnamon,coumarin,,0,22000.0,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,9f5fbf48914f9d9c,Coagulation factor XII,Cinnamon,coumarin,,0,24000.0,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,9f5fbf48914f9d9c,Coagulation factor XII,Cinnamon,coumarin,,0,19000.0,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,9f5fbf48914f9d9c,Coagulation factor XII,Cinnamon,coumarin,,0,4400.0,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,9f5fbf48914f9d9c,Coagulation factor XII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,9f5fbf48914f9d9c,Coagulation factor XII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,9f5fbf48914f9d9c,Coagulation factor XII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,9f5fbf48914f9d9c,Coagulation factor XII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,9f5fbf48914f9d9c,Coagulation factor XII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,9f5fbf48914f9d9c,Coagulation factor XII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,9f5fbf48914f9d9c,Coagulation factor XII,Cinnamon,coumarin,,0,30000.0,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,9f5fbf48914f9d9c,Coagulation factor XII,Cinnamon,coumarin,,0,31000.0,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,9f5fbf48914f9d9c,Coagulation factor XII,Cinnamon,coumarin,,0,34000.0,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,9f5fbf48914f9d9c,Coagulation factor XII,Cinnamon,coumarin,,0,32000.0,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,9f5fbf48914f9d9c,Coagulation factor XII,Cinnamon,coumarin,,0,10000.0,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,9f5fbf48914f9d9c,Coagulation factor XII,Cinnamon,coumarin,,0,20000.0,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,9f5fbf48914f9d9c,Coagulation factor XII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,9f5fbf48914f9d9c,Coagulation factor XII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,9f5fbf48914f9d9c,Coagulation factor XII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,9f5fbf48914f9d9c,Coagulation factor XII,Cinnamon,coumarin,,0,9800.0,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,9f5fbf48914f9d9c,Coagulation factor XII,Cinnamon,coumarin,,0,25000.0,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,9f5fbf48914f9d9c,Coagulation factor XII,Cinnamon,coumarin,,0,4300.0,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,9f5fbf48914f9d9c,Coagulation factor XII,Cinnamon,coumarin,,0,10000.0,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,9f5fbf48914f9d9c,Coagulation factor XII,Cinnamon,coumarin,,0,32000.0,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,2e584d7fbf91758b,Prothrombin,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,2e584d7fbf91758b,Prothrombin,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,2e584d7fbf91758b,Prothrombin,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,2e584d7fbf91758b,Prothrombin,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,2e584d7fbf91758b,Prothrombin,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,2e584d7fbf91758b,Prothrombin,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,2e584d7fbf91758b,Prothrombin,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,468f23d3e1bb755a,Coagulation factor X,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,468f23d3e1bb755a,Coagulation factor X,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,468f23d3e1bb755a,Coagulation factor X,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,468f23d3e1bb755a,Coagulation factor X,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,468f23d3e1bb755a,Coagulation factor X,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,468f23d3e1bb755a,Coagulation factor X,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,468f23d3e1bb755a,Coagulation factor X,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,478f4563bc66a0aa,Coagulation factor VII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,478f4563bc66a0aa,Coagulation factor VII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,478f4563bc66a0aa,Coagulation factor VII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,478f4563bc66a0aa,Coagulation factor VII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,478f4563bc66a0aa,Coagulation factor VII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,478f4563bc66a0aa,Coagulation factor VII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,2e584d7fbf91758b,Prothrombin,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,2e584d7fbf91758b,Prothrombin,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,2e584d7fbf91758b,Prothrombin,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,2e584d7fbf91758b,Prothrombin,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,2e584d7fbf91758b,Prothrombin,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,2e584d7fbf91758b,Prothrombin,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,2e584d7fbf91758b,Prothrombin,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,2e584d7fbf91758b,Prothrombin,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,2e584d7fbf91758b,Prothrombin,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,2e584d7fbf91758b,Prothrombin,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,2e584d7fbf91758b,Prothrombin,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,2e584d7fbf91758b,Prothrombin,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,2e584d7fbf91758b,Prothrombin,Cinnamon,coumarin,,0,7000.0,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,2e584d7fbf91758b,Prothrombin,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,2e584d7fbf91758b,Prothrombin,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,2e584d7fbf91758b,Prothrombin,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,2e584d7fbf91758b,Prothrombin,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,2e584d7fbf91758b,Prothrombin,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,2e584d7fbf91758b,Prothrombin,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,478f4563bc66a0aa,Coagulation factor VII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,478f4563bc66a0aa,Coagulation factor VII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,478f4563bc66a0aa,Coagulation factor VII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,478f4563bc66a0aa,Coagulation factor VII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,478f4563bc66a0aa,Coagulation factor VII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,478f4563bc66a0aa,Coagulation factor VII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,478f4563bc66a0aa,Coagulation factor VII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,468f23d3e1bb755a,Coagulation factor X,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,468f23d3e1bb755a,Coagulation factor X,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,468f23d3e1bb755a,Coagulation factor X,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,468f23d3e1bb755a,Coagulation factor X,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,468f23d3e1bb755a,Coagulation factor X,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,468f23d3e1bb755a,Coagulation factor X,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,468f23d3e1bb755a,Coagulation factor X,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,468f23d3e1bb755a,Coagulation factor X,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,468f23d3e1bb755a,Coagulation factor X,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,468f23d3e1bb755a,Coagulation factor X,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,468f23d3e1bb755a,Coagulation factor X,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,468f23d3e1bb755a,Coagulation factor X,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,468f23d3e1bb755a,Coagulation factor X,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,468f23d3e1bb755a,Coagulation factor X,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,468f23d3e1bb755a,Coagulation factor X,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,468f23d3e1bb755a,Coagulation factor X,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,468f23d3e1bb755a,Coagulation factor X,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,468f23d3e1bb755a,Coagulation factor X,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,468f23d3e1bb755a,Coagulation factor X,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,478f4563bc66a0aa,Coagulation factor VII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,478f4563bc66a0aa,Coagulation factor VII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,478f4563bc66a0aa,Coagulation factor VII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,478f4563bc66a0aa,Coagulation factor VII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,478f4563bc66a0aa,Coagulation factor VII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,774660b427e4e620,Plasma kallikrein,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,774660b427e4e620,Plasma kallikrein,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,774660b427e4e620,Plasma kallikrein,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,774660b427e4e620,Plasma kallikrein,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,774660b427e4e620,Plasma kallikrein,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,774660b427e4e620,Plasma kallikrein,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,774660b427e4e620,Plasma kallikrein,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,774660b427e4e620,Plasma kallikrein,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,774660b427e4e620,Plasma kallikrein,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,774660b427e4e620,Plasma kallikrein,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,774660b427e4e620,Plasma kallikrein,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,774660b427e4e620,Plasma kallikrein,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,774660b427e4e620,Plasma kallikrein,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,774660b427e4e620,Plasma kallikrein,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,774660b427e4e620,Plasma kallikrein,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,774660b427e4e620,Plasma kallikrein,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,774660b427e4e620,Plasma kallikrein,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,774660b427e4e620,Plasma kallikrein,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,774660b427e4e620,Plasma kallikrein,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,774660b427e4e620,Plasma kallikrein,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,774660b427e4e620,Plasma kallikrein,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,478f4563bc66a0aa,Coagulation factor VII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,478f4563bc66a0aa,Coagulation factor VII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,478f4563bc66a0aa,Coagulation factor VII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,478f4563bc66a0aa,Coagulation factor VII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,478f4563bc66a0aa,Coagulation factor VII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,478f4563bc66a0aa,Coagulation factor VII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,478f4563bc66a0aa,Coagulation factor VII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,478f4563bc66a0aa,Coagulation factor VII,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,774660b427e4e620,Plasma kallikrein,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,774660b427e4e620,Plasma kallikrein,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,774660b427e4e620,Plasma kallikrein,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,774660b427e4e620,Plasma kallikrein,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,774660b427e4e620,Plasma kallikrein,Cinnamon,coumarin,,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,6ac378855593a3e2,DNA gyrase subunit A/B,Cinnamon,coumarin,10.0,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,6ac378855593a3e2,DNA gyrase subunit A/B,Cinnamon,coumarin,14.0,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,412ad493e255ce7f,DNA topoisomerase 4 subunit A/B,Cinnamon,coumarin,110.0,0,,,,
"hypoglycemic, anti-inflammatory, antimicrobial",experimental,0.96,BindingDB_Real,07fa88ac84d38f1d,Tyrosine-protein phosphatase non-receptor type 11 [205-593],Cinnamon,cinnamic acid,,0,2100.0,,,
"bioenhancer, digestive, antioxidant",experimental,0.96,BindingDB_Real,7f583947f43b57c6,Dimer of Gag-Pol polyprotein [489-587],Black Pepper,piperidine,0.031,0,4.0,,,
"bioenhancer, digestive, antioxidant",experimental,0.96,BindingDB_Real,f5342f1cfec3f688,Dimer of Gag-Pol polyprotein [514-612],Black Pepper,piperidine,0.13,0,10.0,,,
"bioenhancer, digestive, antioxidant",experimental,0.96,BindingDB_Real,7f583947f43b57c6,Dimer of Gag-Pol polyprotein [489-587],Black Pepper,piperidine,,0,1100.0,,,
"bioenhancer, digestive, antioxidant",experimental,0.96,BindingDB_Real,7f583947f43b57c6,Dimer of Gag-Pol polyprotein [489-587],Black Pepper,piperidine,,0,1400.0,,,
"bioenhancer, digestive, antioxidant",experimental,0.96,BindingDB_Real,7f583947f43b57c6,Dimer of Gag-Pol polyprotein [489-587],Black Pepper,piperidine,,0,4200.0,,,
"bioenhancer, digestive, antioxidant",experimental,0.96,BindingDB_Real,7f583947f43b57c6,Dimer of Gag-Pol polyprotein [489-587],Black Pepper,piperidine,,0,,,,
"bioenhancer, digestive, antioxidant",experimental,0.96,BindingDB_Real,7f583947f43b57c6,Dimer of Gag-Pol polyprotein [489-587],Black Pepper,piperidine,,0,11000.0,,,
"bioenhancer, digestive, antioxidant",experimental,0.96,BindingDB_Real,7f583947f43b57c6,Dimer of Gag-Pol polyprotein [489-587],Black Pepper,piperidine,,0,2500.0,,,
"bioenhancer, digestive, antioxidant",experimental,0.96,BindingDB_Real,7f583947f43b57c6,Dimer of Gag-Pol polyprotein [489-587],Black Pepper,piperidine,,0,120.0,,,
